state;action_reward;n_state
336&2|50&5|243&2|300&2|294&3|127&4|298&3|269&3|687&2|259&3|181&5|309&3;720&2|720&2|720&2|1023&3|781&5|990&2|990&2|990&2|781&5|1254&2;336&2|50&5|243&2|300&2|294&3|127&4|298&3|269&3|687&2|259&3|181&5|309&3|720&2|720&2|720&2|1023&3|781&5|990&2|990&2|990&2|781&5|1254&2
134&4|70&3|248&4|405&3|188&4|597&2|169&5|197&5|479&4|222&4|300&3|476&2;192&2|1020&3|655&3|692&3|200&3|151&3|151&3|640&3|204&3|135&5;134&4|70&3|248&4|405&3|188&4|597&2|169&5|197&5|479&4|222&4|300&3|476&2|192&2|1020&3|655&3|692&3|200&3|151&3|151&3|640&3|204&3|135&5
1&3|471&5|866&3|255&3|15&4|151&1|313&3|50&4|476&3|405&4|121&4|300&4;846&4|126&5|924&5|846&4|252&4|289&4|126&5|924&5|846&4|126&5;1&3|471&5|866&3|255&3|15&4|151&1|313&3|50&4|476&3|405&4|121&4|300&4|846&4|126&5|924&5|846&4|252&4|289&4|126&5|924&5|846&4|126&5
79&4|408&5|47&1|276&4|550&3|9&4|274&5|169&5|479&4|14&2|117&4|211&4;302&4|403&4|313&5|124&4|316&5|756&3|473&3|950&3|1052&1|1052&1;79&4|408&5|47&1|276&4|550&3|9&4|274&5|169&5|479&4|14&2|117&4|211&4|302&4|403&4|313&5|124&4|316&5|756&3|473&3|950&3|1052&1|1052&1
328&4|271&3|326&3|299&4|245&4|323&2|354&4|683&2|351&3|355&4|331&4|313&4;264&4|678&2|748&5|678&2|678&2|350&5|748&5|350&5|678&2|260&4;328&4|271&3|326&3|299&4|245&4|323&2|354&4|683&2|351&3|355&4|331&4|313&4|264&4|678&2|748&5|678&2|678&2|350&5|748&5|350&5|678&2|260&4
343&5|303&4|326&4|313&4|873&3|991&3|1238&4|342&3|360&5|751&5|322&5|269&3;872&2|271&4|539&4|270&4|347&5|261&2|688&2|897&2|349&4|270&4;343&5|303&4|326&4|313&4|873&3|991&3|1238&4|342&3|360&5|751&5|322&5|269&3|872&2|271&4|539&4|270&4|347&5|261&2|688&2|897&2|349&4|270&4
761&4|1483&4|187&4|538&4|636&5|426&5|842&4|938&3|1428&4|120&2|815&4|310&4;203&5|480&5|367&5|284&5|531&5|1&5|1226&4|2&5|485&5|496&5;761&4|1483&4|187&4|538&4|636&5|426&5|842&4|938&3|1428&4|120&2|815&4|310&4|203&5|480&5|367&5|284&5|531&5|1&5|1226&4|2&5|485&5|496&5
185&5|423&5|1220&5|819&3|217&3|427&5|1058&5|1088&2|62&4|288&5|627&5|284&2;1280&4|313&5|343&4|1157&3|77&5|721&3|689&2|816&5|890&4|353&1;185&5|423&5|1220&5|819&3|217&3|427&5|1058&5|1088&2|62&4|288&5|627&5|284&2|1280&4|313&5|343&4|1157&3|77&5|721&3|689&2|816&5|890&4|353&1
1&4|864&3|534&3|246&4|1120&4|50&5|240&2|111&3|591&3|340&3|928&3|980&4;689&3|358&3|347&4|831&3|319&3|313&5|313&5|750&4|689&3|269&4;1&4|864&3|534&3|246&4|1120&4|50&5|240&2|111&3|591&3|340&3|928&3|980&4|689&3|358&3|347&4|831&3|319&3|313&5|313&5|750&4|689&3|269&4
243&3|333&2|323&3|339&1|1238&3|300&4|690&5|892&2|301&3|289&1|307&4|343&1;269&4|22&5|342&3|66&4|66&4|66&4|332&4|270&4|310&4|22&5;243&3|333&2|323&3|339&1|1238&3|300&4|690&5|892&2|301&3|289&1|307&4|343&1|269&4|22&5|342&3|66&4|66&4|66&4|332&4|270&4|310&4|22&5
357&4|255&4|1225&2|378&3|151&3|756&3|1&4|410&3|538&4|620&3|222&3|125&4;721&3|631&2|135&4|313&4|419&4|423&4|660&4|92&4|202&3|56&5;357&4|255&4|1225&2|378&3|151&3|756&3|1&4|410&3|538&4|620&3|222&3|125&4|721&3|631&2|135&4|313&4|419&4|423&4|660&4|92&4|202&3|56&5
258&5|222&4|528&3|71&3|847&4|200&3|196&3|237&4|89&5|4&4|69&4|421&4;118&2|213&3|227&3|657&4|227&3|48&4|483&4|58&4|657&4|86&4;258&5|222&4|528&3|71&3|847&4|200&3|196&3|237&4|89&5|4&4|69&4|421&4|118&2|213&3|227&3|657&4|227&3|48&4|483&4|58&4|657&4|86&4
696&2|56&5|483&5|28&4|532&2|699&4|98&5|313&4|1102&4|294&2|132&4|750&5;185&5|506&5|204&3|478&3|429&1|179&1|79&4|307&4|333&3|97&5;696&2|56&5|483&5|28&4|532&2|699&4|98&5|313&4|1102&4|294&2|132&4|750&5|185&5|506&5|204&3|478&3|429&1|179&1|79&4|307&4|333&3|97&5
121&3|276&5|100&3|1089&2|408&5|14&5|273&3|515&4|285&5|242&4|98&4|195&4;257&4|274&3|845&4|117&4|24&4|815&3|845&4|24&4|845&4|24&4;121&3|276&5|100&3|1089&2|408&5|14&5|273&3|515&4|285&5|242&4|98&4|195&4|257&4|274&3|845&4|117&4|24&4|815&3|845&4|24&4|845&4|24&4
488&5|405&3|300&4|173&5|174&5|89&3|28&3|617&4|275&5|100&5|79&4|257&4;615&5|615&5|478&5|181&4|14&5|615&5|494&3|223&4|494&3|181&4;488&5|405&3|300&4|173&5|174&5|89&3|28&3|617&4|275&5|100&5|79&4|257&4|615&5|615&5|478&5|181&4|14&5|615&5|494&3|223&4|494&3|181&4
845&3|405&4|62&4|29&4|431&5|11&4|8&4|69&4|233&4|183&4|106&2|276&4;2&4|577&2|808&3|41&3|739&2|1078&3|1207&2|1060&3|72&3|725&3;845&3|405&4|62&4|29&4|431&5|11&4|8&4|69&4|233&4|183&4|106&2|276&4|2&4|577&2|808&3|41&3|739&2|1078&3|1207&2|1060&3|72&3|725&3
7&3|1&3|294&4|257&3|295&3|117&3|597&3|282&3|258&4|286&1|248&4|24&3;763&4|405&3|21&1|405&3|535&4|825&3|825&3|21&1|281&4|281&4;7&3|1&3|294&4|257&3|295&3|117&3|597&3|282&3|258&4|286&1|248&4|24&3|763&4|405&3|21&1|405&3|535&4|825&3|825&3|21&1|281&4|281&4
300&3|294&5|50&5|21&5|222&4|117&4|304&3|879&3|926&4|243&4|471&4|235&4;71&4|95&5|225&4|509&2|71&4|447&4|71&4|71&4|71&4|225&4;300&3|294&5|50&5|21&5|222&4|117&4|304&3|879&3|926&4|243&4|471&4|235&4|71&4|95&5|225&4|509&2|71&4|447&4|71&4|71&4|71&4|225&4
324&1|183&2|257&2|147&2|288&2|762&1|1&3|458&2|272&3|1097&1|93&1|603&3;595&2|1010&1|1081&1|151&4|249&2|1199&1|151&4|831&1|56&5|405&4;324&1|183&2|257&2|147&2|288&2|762&1|1&3|458&2|272&3|1097&1|93&1|603&3|595&2|1010&1|1081&1|151&4|249&2|1199&1|151&4|831&1|56&5|405&4
427&3|156&5|196&3|22&4|501&1|357&5|180&4|47&3|12&4|186&5|100&5|474&5;428&4|187&5|428&4|175&5|127&5|187&5|428&4|222&3|127&5|222&3;427&3|156&5|196&3|22&4|501&1|357&5|180&4|47&3|12&4|186&5|100&5|474&5|428&4|187&5|428&4|175&5|127&5|187&5|428&4|222&3|127&5|222&3
1089&1|527&3|518&5|71&3|479&5|196&4|510&4|173&4|275&4|161&5|475&2|100&5;181&4|168&4|631&4|14&3|924&5|736&3|874&2|1383&1|663&2|597&5;1089&1|527&3|518&5|71&3|479&5|196&4|510&4|173&4|275&4|161&5|475&2|100&5|181&4|168&4|631&4|14&3|924&5|736&3|874&2|1383&1|663&2|597&5
496&4|522&5|1149&4|692&4|494&4|652&4|1&4|192&4|511&5|435&5|211&5|96&4;462&3|52&4|190&4|462&3|207&4|170&4|1176&5|1134&4|462&3|419&5;496&4|522&5|1149&4|692&4|494&4|652&4|1&4|192&4|511&5|435&5|211&5|96&4|462&3|52&4|190&4|462&3|207&4|170&4|1176&5|1134&4|462&3|419&5
258&3|121&3|289&2|117&5|324&2|129&4|294&4|455&3|9&3|222&4|7&4|748&4;281&4|281&4|363&3|363&3|840&2|24&4|597&2|597&2|405&3|405&3;258&3|121&3|289&2|117&5|324&2|129&4|294&4|455&3|9&3|222&4|7&4|748&4|281&4|281&4|363&3|363&3|840&2|24&4|597&2|597&2|405&3|405&3
125&3|895&4|137&3|340&5|1&4|294&1|352&1|948&1|13&3|222&4|100&5|591&4;846&3|287&4|237&3|476&4|15&3|1048&3|1048&3|1017&4|15&3|7&2;125&3|895&4|137&3|340&5|1&4|294&1|352&1|948&1|13&3|222&4|100&5|591&4|846&3|287&4|237&3|476&4|15&3|1048&3|1048&3|1017&4|15&3|7&2
690&3|304&4|294&3|749&4|301&4|288&4|258&5|269&4|300&4|259&3|286&4|895&4;307&3|343&4|307&3|323&4|332&2|323&4|332&2|343&4|332&2|323&4;690&3|304&4|294&3|749&4|301&4|288&4|258&5|269&4|300&4|259&3|286&4|895&4|307&3|343&4|307&3|323&4|332&2|323&4|332&2|343&4|332&2|323&4
339&3|1061&3|321&3|305&4|283&4|393&2|1047&2|294&2|220&3|332&2|629&3|327&3;678&3|312&4|347&4|1041&2|1059&1|159&3|257&3|678&3|1602&3|1041&2;339&3|1061&3|321&3|305&4|283&4|393&2|1047&2|294&2|220&3|332&2|629&3|327&3|678&3|312&4|347&4|1041&2|1059&1|159&3|257&3|678&3|1602&3|1041&2
1&4|28&4|300&4|143&5|403&4|191&3|576&2|168&4|507&4|483&5|257&4|181&4;820&1|755&3|755&3|94&3|739&2|1145&3|746&3|584&3|94&3|431&3;1&4|28&4|300&4|143&5|403&4|191&3|576&2|168&4|507&4|483&5|257&4|181&4|820&1|755&3|755&3|94&3|739&2|1145&3|746&3|584&3|94&3|431&3
325&2|273&5|302&4|11&5|191&4|97&5|258&3|1459&4|318&5|313&3|198&5|1238&4;50&5|265&4|1&4|56&5|56&5|23&4|50&5|56&5|56&5|1&4;325&2|273&5|302&4|11&5|191&4|97&5|258&3|1459&4|318&5|313&3|198&5|1238&4|50&5|265&4|1&4|56&5|56&5|23&4|50&5|56&5|56&5|1&4
616&4|288&4|109&5|181&5|1263&4|211&5|478&4|631&2|168&5|9&5|403&5|447&4;54&5|389&5|416&5|576&3|158&3|444&3|94&3|200&5|219&4|395&1;616&4|288&4|109&5|181&5|1263&4|211&5|478&4|631&2|168&5|9&5|403&5|447&4|54&5|389&5|416&5|576&3|158&3|444&3|94&3|200&5|219&4|395&1
724&3|191&5|178&4|656&4|473&5|96&5|120&1|673&3|462&4|498&5|493&4|89&5;1060&5|742&4|259&2|307&2|847&4|283&5|268&4|313&2|283&5|934&2;724&3|191&5|178&4|656&4|473&5|96&5|120&1|673&3|462&4|498&5|493&4|89&5|1060&5|742&4|259&2|307&2|847&4|283&5|268&4|313&2|283&5|934&2
288&3|310&4|289&4|334&2|286&3|315&4|307&4|332&3|877&2|313&4|346&4|294&3;338&2|682&2|1527&2|1527&2|1527&2|338&2|323&2|338&2|338&2|323&2;288&3|310&4|289&4|334&2|286&3|315&4|307&4|332&3|877&2|313&4|346&4|294&3|338&2|682&2|1527&2|1527&2|1527&2|338&2|323&2|338&2|338&2|323&2
518&4|167&2|746&3|211&4|64&4|276&1|977&3|234&2|455&3|293&3|785&3|809&3;569&3|250&3|110&2|1090&2|391&2|294&3|879&5|1210&3|572&5|358&4;518&4|167&2|746&3|211&4|64&4|276&1|977&3|234&2|455&3|293&3|785&3|809&3|569&3|250&3|110&2|1090&2|391&2|294&3|879&5|1210&3|572&5|358&4
778&2|289&3|147&4|117&3|328&4|405&4|318&4|148&1|177&3|317&3|56&2|96&4;172&3|5&3|28&4|77&3|234&4|226&4|1046&4|651&3|526&4|77&3;778&2|289&3|147&4|117&3|328&4|405&4|318&4|148&1|177&3|317&3|56&2|96&4|172&3|5&3|28&4|77&3|234&4|226&4|1046&4|651&3|526&4|77&3
25&5|108&4|323&2|137&4|235&4|864&4|291&1|411&5|597&3|825&1|410&5|147&3;1047&3|114&4|301&4|196&4|56&5|271&5|427&4|304&2|427&4|79&5;25&5|108&4|323&2|137&4|235&4|864&4|291&1|411&5|597&3|825&1|410&5|147&3|1047&3|114&4|301&4|196&4|56&5|271&5|427&4|304&2|427&4|79&5
191&5|497&2|1101&5|136&4|482&2|425&3|886&4|127&4|474&4|312&4|181&3|524&4;486&3|1483&1|182&2|902&5|520&3|1483&1|193&4|414&3|525&4|208&4;191&5|497&2|1101&5|136&4|482&2|425&3|886&4|127&4|474&4|312&4|181&3|524&4|486&3|1483&1|182&2|902&5|520&3|1483&1|193&4|414&3|525&4|208&4
343&2|327&2|326&2|270&2|260&1|258&5|905&4|271&2|750&4|245&4|358&1|286&5;313&5|316&5|332&5|332&5|313&5|272&5|313&5|272&5|313&5|333&4;343&2|327&2|326&2|270&2|260&1|258&5|905&4|271&2|750&4|245&4|358&1|286&5|313&5|316&5|332&5|332&5|313&5|272&5|313&5|272&5|313&5|333&4
597&4|535&4|264&2|282&3|1040&4|687&3|1197&3|866&3|252&2|1061&2|412&1|815&3;22&3|239&4|70&2|735&2|357&3|465&1|357&3|174&3|70&2|195&4;597&4|535&4|264&2|282&3|1040&4|687&3|1197&3|866&3|252&2|1061&2|412&1|815&3|22&3|239&4|70&2|735&2|357&3|465&1|357&3|174&3|70&2|195&4
319&1|654&5|273&5|127&3|286&4|236&4|513&5|14&2|23&2|284&3|408&5|237&3;258&4|900&5|190&4|190&4|340&4|190&4|258&4|294&2|294&2|258&4;319&1|654&5|273&5|127&3|286&4|236&4|513&5|14&2|23&2|284&3|408&5|237&3|258&4|900&5|190&4|190&4|340&4|190&4|258&4|294&2|294&2|258&4
254&1|727&1|533&4|236&2|497&5|286&3|1110&2|276&3|81&3|234&1|1456&4|794&2;8&5|652&5|1022&3|1449&4|474&5|122&3|528&4|922&4|262&4|851&5;254&1|727&1|533&4|236&2|497&5|286&3|1110&2|276&3|81&3|234&1|1456&4|794&2|8&5|652&5|1022&3|1449&4|474&5|122&3|528&4|922&4|262&4|851&5
197&4|83&5|133&5|490&5|54&2|419&3|140&4|275&5|508&4|204&4|736&5|652&3;1035&3|405&4|739&4|815&3|655&3|684&4|655&3|402&1|815&3|1141&4;197&4|83&5|133&5|490&5|54&2|419&3|140&4|275&5|508&4|204&4|736&5|652&3|1035&3|405&4|739&4|815&3|655&3|684&4|655&3|402&1|815&3|1141&4
148&4|432&5|188&4|98&5|15&4|443&5|172&5|951&5|934&2|245&3|25&4|118&4;401&2|1033&2|63&4|831&4|291&3|771&4|552&4|62&5|665&4|1033&2;148&4|432&5|188&4|98&5|15&4|443&5|172&5|951&5|934&2|245&3|25&4|118&4|401&2|1033&2|63&4|831&4|291&3|771&4|552&4|62&5|665&4|1033&2
210&3|151&3|112&4|1028&5|717&4|1047&3|1033&5|597&4|94&2|133&2|300&4|596&4;258&4|240&1|240&1|894&1|181&4|240&1|240&1|240&1|894&1|894&1;210&3|151&3|112&4|1028&5|717&4|1047&3|1033&5|597&4|94&2|133&2|300&4|596&4|258&4|240&1|240&1|894&1|181&4|240&1|240&1|240&1|894&1|894&1
251&5|100&5|307&3|515&4|9&5|272&5|912&4|50&5|751&4|300&4|328&5|286&2;678&3|271&3|916&3|269&4|906&4|678&3|916&3|906&4|269&4|271&3;251&5|100&5|307&3|515&4|9&5|272&5|912&4|50&5|751&4|300&4|328&5|286&2|678&3|271&3|916&3|269&4|906&4|678&3|916&3|906&4|269&4|271&3
435&4|17&2|218&3|943&3|1110&4|562&3|238&5|357&5|79&4|192&4|544&3|436&5;586&1|576&2|93&4|258&5|250&4|411&3|1226&4|390&5|214&5|930&2;435&4|17&2|218&3|943&3|1110&4|562&3|238&5|357&5|79&4|192&4|544&3|436&5|586&1|576&2|93&4|258&5|250&4|411&3|1226&4|390&5|214&5|930&2
1347&3|484&5|270&3|179&5|285&5|173&3|190&5|855&5|275&5|547&4|286&4|302&4;690&5|283&5|475&4|331&3|301&3|331&3|331&3|331&3|319&4|283&5;1347&3|484&5|270&3|179&5|285&5|173&3|190&5|855&5|275&5|547&4|286&4|302&4|690&5|283&5|475&4|331&3|301&3|331&3|331&3|331&3|319&4|283&5
124&4|1478&2|51&5|1160&4|106&3|1053&4|864&3|49&4|1058&5|794&5|217&4|462&5;194&5|443&5|318&5|1189&5|357&5|255&5|317&5|588&5|1286&5|735&5;124&4|1478&2|51&5|1160&4|106&3|1053&4|864&3|49&4|1058&5|794&5|217&4|462&5|194&5|443&5|318&5|1189&5|357&5|255&5|317&5|588&5|1286&5|735&5
73&2|234&2|211&4|196&5|845&3|26&4|204&4|739&5|159&4|4&4|405&3|100&5;568&4|223&5|245&3|568&4|245&3|468&3|568&4|501&2|223&5|385&4;73&2|234&2|211&4|196&5|845&3|26&4|204&4|739&5|159&4|4&4|405&3|100&5|568&4|223&5|245&3|568&4|245&3|468&3|568&4|501&2|223&5|385&4
185&5|393&4|35&2|176&4|66&4|401&3|1444&4|318&5|713&3|928&3|476&4|716&4;660&4|1222&3|611&5|923&5|299&2|284&4|403&4|1518&4|751&5|419&5;185&5|393&4|35&2|176&4|66&4|401&3|1444&4|318&5|713&3|928&3|476&4|716&4|660&4|1222&3|611&5|923&5|299&2|284&4|403&4|1518&4|751&5|419&5
742&4|276&2|827&3|13&3|129&3|514&4|531&4|810&2|748&3|1118&3|28&4|1170&2;111&3|196&4|111&3|53&1|282&4|87&4|180&3|470&3|540&3|470&3;742&4|276&2|827&3|13&3|129&3|514&4|531&4|810&2|748&3|1118&3|28&4|1170&2|111&3|196&4|111&3|53&1|282&4|87&4|180&3|470&3|540&3|470&3
121&4|986&1|385&2|82&4|436&4|431&4|281&3|8&5|295&1|185&4|32&3|111&4;480&5|455&4|154&3|31&4|1244&3|752&3|680&3|340&1|66&3|118&3;121&4|986&1|385&2|82&4|436&4|431&4|281&3|8&5|295&1|185&4|32&3|111&4|480&5|455&4|154&3|31&4|1244&3|752&3|680&3|340&1|66&3|118&3
313&1|887&3|306&4|300&1|272&2|344&2|305&2|896&2|340&2|882&2|889&2|242&3;319&4|319&4|315&4|315&4|900&4|321&3|900&4|900&4|900&4|315&4;313&1|887&3|306&4|300&1|272&2|344&2|305&2|896&2|340&2|882&2|889&2|242&3|319&4|319&4|315&4|315&4|900&4|321&3|900&4|900&4|900&4|315&4
508&4|50&4|257&4|117&3|290&3|1012&4|298&5|408&3|222&3|307&2|9&3|475&5;240&2|118&3|866&3|111&3|240&2|1016&1|628&4|1016&1|1016&1|405&4;508&4|50&4|257&4|117&3|290&3|1012&4|298&5|408&3|222&3|307&2|9&3|475&5|240&2|118&3|866&3|111&3|240&2|1016&1|628&4|1016&1|1016&1|405&4
127&5|50&4|840&5|515&5|121&3|7&3|685&4|1016&4|181&3|222&4|24&4|405&4;825&4|833&3|546&2|833&3|281&3|281&3|546&2|982&3|982&3|281&3;127&5|50&4|840&5|515&5|121&3|7&3|685&4|1016&4|181&3|222&4|24&4|405&4|825&4|833&3|546&2|833&3|281&3|281&3|546&2|982&3|982&3|281&3
215&3|238&4|933&3|1&1|479&2|514&3|133&3|31&2|414&4|947&5|634&3|100&4;305&5|682&5|1296&5|305&5|1296&5|306&5|682&5|467&3|268&5|268&5;215&3|238&4|933&3|1&1|479&2|514&3|133&3|31&2|414&4|947&5|634&3|100&4|305&5|682&5|1296&5|305&5|1296&5|306&5|682&5|467&3|268&5|268&5
114&5|176&3|288&3|168&5|172&5|269&5|877&5|266&5|496&5|127&5|165&5|134&5;328&3|1007&5|1007&5|276&5|276&5|9&5|1007&5|1007&5|276&5|1007&5;114&5|176&3|288&3|168&5|172&5|269&5|877&5|266&5|496&5|127&5|165&5|134&5|328&3|1007&5|1007&5|276&5|276&5|9&5|1007&5|1007&5|276&5|1007&5
174&4|205&5|55&4|318&5|519&5|550&4|1556&3|528&4|182&4|508&3|385&4|520&5;393&2|163&4|238&1|393&2|163&4|393&2|435&2|194&3|435&2|435&2;174&4|205&5|55&4|318&5|519&5|550&4|1556&3|528&4|182&4|508&3|385&4|520&5|393&2|163&4|238&1|393&2|163&4|393&2|435&2|194&3|435&2|435&2
707&3|76&1|472&3|64&4|124&4|661&4|132&2|378&3|48&4|161&4|136&3|95&2;451&4|627&2|162&3|140&3|56&3|478&2|693&2|485&4|73&3|1203&2;707&3|76&1|472&3|64&4|124&4|661&4|132&2|378&3|48&4|161&4|136&3|95&2|451&4|627&2|162&3|140&3|56&3|478&2|693&2|485&4|73&3|1203&2
64&5|182&5|748&4|227&4|692&5|178&5|79&5|294&4|322&3|604&5|318&5|735&5;8&2|8&2|205&5|170&5|205&5|772&5|8&2|170&5|650&5|205&5;64&5|182&5|748&4|227&4|692&5|178&5|79&5|294&4|322&3|604&5|318&5|735&5|8&2|8&2|205&5|170&5|205&5|772&5|8&2|170&5|650&5|205&5
531&5|1007&5|252&3|403&2|29&3|174&5|161&4|82&4|69&5|780&4|873&1|892&4;435&5|435&5|28&4|678&2|538&4|678&2|257&4|678&2|678&2|678&2;531&5|1007&5|252&3|403&2|29&3|174&5|161&4|82&4|69&5|780&4|873&1|892&4|435&5|435&5|28&4|678&2|538&4|678&2|257&4|678&2|678&2|678&2
1194&4|245&4|176&5|318&5|79&3|77&2|528&4|518&4|162&3|942&2|183&5|434&4;797&4|576&3|550&1|233&2|586&3|431&4|720&2|546&3|233&2|53&4;1194&4|245&4|176&5|318&5|79&3|77&2|528&4|518&4|162&3|942&2|183&5|434&4|797&4|576&3|550&1|233&2|586&3|431&4|720&2|546&3|233&2|53&4
195&5|5&3|175&1|820&3|250&2|566&4|238&2|527&3|1028&4|117&5|508&4|181&5;1074&4|1228&3|722&3|636&5|395&3|91&4|90&3|572&3|122&2|542&3;195&5|5&3|175&1|820&3|250&2|566&4|238&2|527&3|1028&4|117&5|508&4|181&5|1074&4|1228&3|722&3|636&5|395&3|91&4|90&3|572&3|122&2|542&3
378&5|476&5|405&3|625&4|1409&4|655&4|511&4|946&5|654&3|659&5|781&5|468&4;254&3|1442&1|474&5|1074&1|225&4|204&4|255&3|459&5|254&3|877&1;378&5|476&5|405&3|625&4|1409&4|655&4|511&4|946&5|654&3|659&5|781&5|468&4|254&3|1442&1|474&5|1074&1|225&4|204&4|255&3|459&5|254&3|877&1
411&2|597&3|1001&1|151&3|215&4|133&5|527&4|603&4|9&4|566&4|471&4|740&4;54&4|54&4|744&2|297&4|303&4|402&4|274&4|125&5|595&2|333&4;411&2|597&3|1001&1|151&3|215&4|133&5|527&4|603&4|9&4|566&4|471&4|740&4|54&4|54&4|744&2|297&4|303&4|402&4|274&4|125&5|595&2|333&4
580&5|728&3|685&2|265&5|304&3|194&3|234&3|483&4|127&4|58&3|630&4|199&5;403&3|411&3|573&3|1133&2|90&3|831&2|56&1|476&2|651&5|53&2;580&5|728&3|685&2|265&5|304&3|194&3|234&3|483&4|127&4|58&3|630&4|199&5|403&3|411&3|573&3|1133&2|90&3|831&2|56&1|476&2|651&5|53&2
879&5|689&4|304&3|258&5|751&4|286&5|313&5|882&5|990&5|332&5|341&4|895&3;898&5|312&5|898&5|989&4|898&5|312&5|312&5|989&4|754&5|1105&4;879&5|689&4|304&3|258&5|751&4|286&5|313&5|882&5|990&5|332&5|341&4|895&3|898&5|312&5|898&5|989&4|898&5|312&5|312&5|989&4|754&5|1105&4
25&4|125&1|288&4|127&4|258&5|111&3|117&4|237&5|286&5|713&2|596&2|763&1;1028&4|1028&4|409&3|405&3|1089&1|1028&4|411&1|1089&1|411&1|1028&4;25&4|125&1|288&4|127&4|258&5|111&3|117&4|237&5|286&5|713&2|596&2|763&1|1028&4|1028&4|409&3|405&3|1089&1|1028&4|411&1|1089&1|411&1|1028&4
281&3|66&3|222&4|471&4|1194&4|322&4|974&4|82&4|572&2|713&1|111&2|234&4;1001&1|197&5|220&2|789&4|692&5|120&3|819&3|756&3|692&5|558&1;281&3|66&3|222&4|471&4|1194&4|322&4|974&4|82&4|572&2|713&1|111&2|234&4|1001&1|197&5|220&2|789&4|692&5|120&3|819&3|756&3|692&5|558&1
483&5|530&4|276&4|198&4|200&5|209&4|7&5|602&4|195&4|83&4|55&4|258&4;265&4|12&5|265&4|425&5|524&5|524&5|425&5|265&4|425&5|425&5;483&5|530&4|276&4|198&4|200&5|209&4|7&5|602&4|195&4|83&4|55&4|258&4|265&4|12&5|265&4|425&5|524&5|524&5|425&5|265&4|425&5|425&5
903&4|272&3|346&3|1592&3|1399&3|268&3|242&4|1434&4|751&2|1394&4|1238&2|302&3;909&4|877&2|909&4|750&3|340&1|1234&4|286&5|900&3|750&3|1234&4;903&4|272&3|346&3|1592&3|1399&3|268&3|242&4|1434&4|751&2|1394&4|1238&2|302&3|909&4|877&2|909&4|750&3|340&1|1234&4|286&5|900&3|750&3|1234&4
200&5|88&5|473&4|181&5|143&5|252&4|64&5|168&3|485&5|443&4|496&5|98&5;451&5|77&4|963&5|94&4|963&5|584&3|77&4|570&4|422&4|732&5;200&5|88&5|473&4|181&5|143&5|252&4|64&5|168&3|485&5|443&4|496&5|98&5|451&5|77&4|963&5|94&4|963&5|584&3|77&4|570&4|422&4|732&5
710&4|240&2|249&5|476&1|248&5|9&5|208&4|200&4|815&3|28&5|181&3|276&4;347&4|64&5|268&4|682&4|64&5|268&4|100&5|291&5|347&4|682&4;710&4|240&2|249&5|476&1|248&5|9&5|208&4|200&4|815&3|28&5|181&3|276&4|347&4|64&5|268&4|682&4|64&5|268&4|100&5|291&5|347&4|682&4
742&5|1088&3|328&4|181&5|827&3|1012&2|475&5|151&2|273&4|106&3|100&5|121&4;1016&4|307&4|268&5|313&4|340&4|268&5|346&4|272&5|298&4|871&5;742&5|1088&3|328&4|181&5|827&3|1012&2|475&5|151&2|273&4|106&3|100&5|121&4|1016&4|307&4|268&5|313&4|340&4|268&5|346&4|272&5|298&4|871&5
11&4|96&5|483&5|235&2|7&5|845&3|866&2|284&4|276&4|25&4|293&4|470&4;265&4|70&3|233&4|367&3|231&2|227&2|83&5|469&4|367&3|204&4;11&4|96&5|483&5|235&2|7&5|845&3|866&2|284&4|276&4|25&4|293&4|470&4|265&4|70&3|233&4|367&3|231&2|227&2|83&5|469&4|367&3|204&4
187&5|978&3|511&5|455&4|694&5|161&2|550&3|985&4|1016&3|238&5|399&3|1011&4;72&3|239&3|85&4|204&4|209&5|1098&4|173&5|194&5|154&4|745&4;187&5|978&3|511&5|455&4|694&5|161&2|550&3|985&4|1016&3|238&5|399&3|1011&4|72&3|239&3|85&4|204&4|209&5|1098&4|173&5|194&5|154&4|745&4
325&3|739&3|1244&2|246&5|300&4|294&3|322&3|270&3|253&3|252&3|50&4|269&3;327&3|197&5|180&5|262&2|180&5|180&5|327&3|96&5|96&5|180&5;325&3|739&3|1244&2|246&5|300&4|294&3|322&3|270&3|253&3|252&3|50&4|269&3|327&3|197&5|180&5|262&2|180&5|180&5|327&3|96&5|96&5|180&5
347&4|752&5|538&4|286&5|525&5|313&5|301&2|882&3|245&3|258&3|315&4|311&4;603&5|98&4|923&5|173&5|98&4|923&5|22&5|98&4|22&5|603&5;347&4|752&5|538&4|286&5|525&5|313&5|301&2|882&3|245&3|258&3|315&4|311&4|603&5|98&4|923&5|173&5|98&4|923&5|22&5|98&4|22&5|603&5
270&2|322&2|301&4|245&2|289&3|328&3|988&2|258&3|333&3|323&2|748&1|294&1;266&2|266&2|299&2|358&3|266&2|879&2|266&2|299&2|879&2|680&2;270&2|322&2|301&4|245&2|289&3|328&3|988&2|258&3|333&3|323&2|748&1|294&1|266&2|266&2|299&2|358&3|266&2|879&2|266&2|299&2|879&2|680&2
