item_id;vectors
871;-0.18711221|-1.0887954|0.47761497|0.2921455|0.05630386|-0.7730424|-0.21934104|-0.94948554|-0.21105598|-0.4695367|0.5180058|0.045275822|-0.22287941|-0.39700538|0.7223614|-0.7902108|0.6009458|2.0686622|-0.014521241|0.13760176|-0.33145636|0.94614583|0.74795973|-0.054135084|0.5054589|0.5136534|-0.50061166|1.2317255|0.21201067|1.111023|0.68223417|1.2462339|-1.0722873|-0.59626937|-0.16829824|-0.08308345|-0.7093336|0.9485908|-0.78875905|-0.38086993|0.31774437|-0.2648604|-0.2558713|0.6046438|-0.180807|0.7993066|0.19726759|0.5440299|-0.7803875|-0.51219404
872;0.3276898|-0.30636075|0.30458286|0.03808534|-1.3586082|-0.5847616|-0.2678331|-0.41806942|0.22406246|0.71697146|0.99981284|0.4631965|0.1649774|-0.09991166|0.39511043|-0.5505541|0.20059401|1.1849294|-0.32187927|-0.22778928|-0.49659085|0.18759412|-0.3171371|0.14844096|1.172943|0.058357757|-0.9009021|1.3683214|0.24576753|0.3108511|0.65351534|1.2211708|-1.1847792|-0.2669219|-0.38945997|0.2486|-1.091093|-0.21587332|-0.28167945|-0.8596426|0.02626121|-0.4923455|-0.79453444|-0.35131386|-1.270014|0.5634526|0.30853978|0.6002418|-0.1886386|-0.47211102
873;0.6156941|-0.3434868|0.6429167|0.27389038|-0.96252614|-0.55220795|-0.14401591|-0.06354678|-0.47232503|0.28831357|0.9491478|0.118479736|0.28364244|0.55576664|0.7719908|-0.8378183|0.55219615|0.32812133|-0.05539933|-0.29821506|-0.7562166|0.5086907|-0.3989645|0.18972504|0.3376785|-0.63837403|-0.6162682|0.14842361|0.3719222|0.30157223|-0.25453436|0.54324245|0.46038127|-0.23507972|0.4254222|0.7459028|0.22827744|0.41552645|0.15013462|-1.2096577|0.5772856|-0.9732195|-1.2055094|0.25187415|0.5325489|0.3471464|0.12981233|0.10551357|-0.5444729|0.06589526
874;1.5502195|-0.31318244|1.3873221|0.45926696|-1.2600844|-0.4781924|0.032979324|-0.2571542|-0.026104614|0.44080967|0.39948526|0.32593068|-0.5159929|-0.08146304|-0.40306354|-0.32492504|0.4782443|0.03999716|-0.17420343|0.07082308|-0.58930176|0.13089675|0.5062461|-0.28639317|1.3686721|-0.48754334|-1.3614415|0.39052457|-0.08426219|0.59785604|-0.24909535|0.6249373|-0.77687424|-0.34539124|-0.17019817|0.72924566|0.16481137|-0.607895|-0.45148507|-0.13512805|0.29804638|-0.19207157|-0.68882877|-0.65112233|-0.88875186|0.4623769|0.6277248|0.6135184|-0.76026165|-1.288419
875;0.43354452|0.062111825|0.86022377|-0.05909062|-0.19706553|-0.46642452|0.07674803|-1.1579382|-0.5017779|0.77130735|0.45961177|-0.338246|0.24327779|0.4683882|0.56226844|-0.0099025965|0.38538858|0.96611995|0.4581128|-1.1164916|-0.508166|0.17422053|0.09885454|-0.5903277|-0.35799712|0.020162003|-0.5495052|0.089209914|-0.023854092|-0.025972992|0.16251308|1.177305|-0.22042036|-0.9644481|-0.34017235|1.1212437|-0.18136913|-0.5760718|-0.079192534|-0.73822373|0.49510536|-0.2337692|-0.30017787|0.70212877|-1.4710407|0.09898317|0.28683844|0.46570444|-1.0525146|0.3551042
876;-0.06475294|-0.18964887|1.4754303|-0.08444627|-0.96215653|-0.30316085|0.8367965|-0.65936667|0.38800544|0.37731263|0.3261395|0.6899004|0.017426282|0.03134963|0.5960175|-0.7686585|0.43989658|-0.08627701|-0.42580009|0.3236481|-0.07930988|0.40066877|-0.011980683|-0.886729|0.329643|-0.5843314|-0.16290057|0.67646676|0.011417523|0.44762605|-0.27815402|0.5850111|0.4241888|-0.43986943|0.4461102|-0.50310576|-0.99674565|0.08527131|-0.34316394|-1.1365092|0.56493485|-0.32002628|-0.413933|0.19447613|0.5685512|1.3397381|0.654886|0.4992385|-0.4289907|-0.23014683
877;0.4478085|-0.55453426|0.4963593|0.0304096|-1.0898452|-0.03081195|0.39107463|-1.2045684|0.10753801|-0.3227488|0.4839114|-0.37496185|0.6767306|0.8871347|0.4726507|-0.45332524|0.38320124|1.0612773|-0.2754209|0.5582232|-0.6070695|1.0655985|0.0024156272|-0.045473874|0.69837844|-0.011189969|-0.26814622|0.9868594|-0.39505917|-0.13357219|-0.80694276|0.6220987|0.38102072|0.089474425|-0.46084207|0.98852205|-1.3214155|0.41399965|-0.13838519|0.25997585|0.9057284|-0.09688929|-1.0297134|0.91376865|-1.0611374|1.0646715|0.25133708|0.54960114|-0.31681016|0.26669532
878;0.32391173|0.37307712|0.8098463|0.5836866|-1.4492723|-1.1102449|0.7563195|-0.029951215|0.39707854|-0.093369424|0.5523348|-0.3387857|-0.35198635|0.28021827|0.34210187|0.10543156|0.78053576|0.21047074|0.053183913|-0.209012|-0.8945032|0.5546833|-0.55193865|0.08129391|0.9884497|-0.54964787|-1.1157014|0.25039798|0.4251632|0.5227355|-0.37126708|0.1022321|-0.18737993|-0.3113463|0.15772657|-0.12904888|-0.69146436|0.59735435|-0.016936667|-0.944701|0.71495926|-0.54047763|-0.43259615|-0.38409308|-0.45081383|0.42723906|0.5720911|0.7139392|-1.118056|-0.33238977
879;0.4681633|-0.9381486|0.9166623|0.27631372|-0.9989286|0.09779559|0.19297262|-1.1676567|0.54660517|1.0311544|0.14055496|-0.017078131|0.69068027|0.16352397|-0.074896365|0.048630416|0.60966194|0.7169492|0.20396131|0.3525463|0.14461935|-0.21488336|1.1650593|-0.5903169|0.35137564|0.58897895|-0.9541626|1.3584946|-0.38936144|0.55784184|-0.52961004|1.6390815|-0.4414125|-0.13343853|-0.054196727|0.8065243|-0.2575044|-0.22042476|-0.28454852|-0.471676|0.2212018|-0.6401744|-0.94685525|0.5503224|-0.7152853|0.9830034|-0.47891062|0.70514685|-0.5419312|-0.5892719
880;0.715415|0.08922681|0.8406684|0.24866347|-1.5681273|0.62757826|0.041219562|-0.8619903|0.17626643|0.83601224|0.8849647|0.41302663|0.027370393|0.49308866|-0.73890173|-1.2137449|0.3434708|1.0734382|-0.5853236|0.8253915|-0.83572173|0.3110283|0.104031086|0.22435501|0.72878015|-0.33579156|-1.2134944|1.8401604|0.6568975|-0.5411365|-0.16756612|1.0504566|-0.26280302|0.014754072|-0.5583586|-0.78759897|-0.9275719|-0.17923154|0.7777801|-0.3459586|0.48392868|-0.18342945|-0.11009097|-0.0814521|-1.4133513|1.1888504|-0.095234394|1.2487456|-1.0766783|-0.42629185
881;0.104360715|0.005605787|0.27091303|-0.76763165|-0.75288266|-0.050796807|0.2894237|-0.57063645|0.407101|0.6485089|0.12144479|1.0320542|0.55637646|0.4593602|0.015609741|-0.4720229|0.8740055|0.6626696|-0.02340135|0.59241855|0.11311889|0.5660307|0.8611983|-0.8920026|-0.8550603|0.16192316|0.014407992|0.8121732|0.5366377|0.13357121|-0.4247777|1.5178436|-0.3373877|-0.08074783|-0.35414177|-1.0486112|-0.15056187|-0.29392117|0.013127111|0.08130336|0.37386376|-0.2699454|0.3016436|0.03100261|-0.30729395|0.24560699|0.40643835|0.10196409|-0.12664628|-0.22650097
882;0.22820142|-0.32210982|0.96381867|0.4147783|-0.8979479|-0.10042696|0.0753166|-1.0369335|0.2802781|0.29419962|0.6449371|0.4495222|-0.54035884|0.3474993|-0.111278534|-0.38302353|1.1485069|0.3089189|-0.69474125|0.43301353|-0.17037106|0.13377634|0.106923044|-0.53214574|0.61720586|0.28841233|-0.94350487|0.5491251|-0.20453823|0.6145672|0.14868346|0.68807673|-0.9597792|0.04391493|-0.3382491|0.8058047|-0.426801|-0.058940843|0.6403914|-0.74618506|0.37140927|-0.40208247|-0.3513027|0.5154857|-0.5722109|0.34492946|0.44651234|0.38167992|-0.3872342|-1.084661
883;0.3241229|-0.37212592|0.5818335|0.08033556|-0.12500149|0.27398622|0.090918876|-0.8239721|0.5197641|0.08419174|0.70126975|-0.12356053|0.40894723|-0.38686562|0.3475476|-0.45201588|0.51139206|1.2404046|-0.62839866|-0.49216443|-0.3693769|0.37931147|0.5724069|0.091501296|0.7681619|0.604256|-0.52882993|0.65138716|-0.28244376|0.30368137|-0.2507403|0.6639595|-0.2644197|-0.31449935|0.25675243|0.6633283|-0.73413926|0.19039707|0.116467245|-0.583419|0.57871425|-0.00808081|-0.75470394|0.27802372|-0.7474301|0.65081936|0.56370884|0.7626446|-0.48758146|-0.5016576
884;0.57522357|-0.6675687|0.5008432|0.5308965|-0.016743243|0.07518469|0.071866065|-0.9991964|0.29814428|0.52525043|1.2652663|0.03812076|-0.089233965|0.009539425|0.40752822|-1.2203078|0.4219753|0.7737122|-0.40502733|-0.64479905|-0.65899336|0.21456808|0.5344409|0.22983864|0.35230267|-0.30600998|-0.6723843|-0.80728513|0.2610675|0.49949437|0.12671605|1.3322703|-0.7121618|-0.0023862422|-0.24624129|1.3172638|-0.901953|-0.3121084|-0.15616715|-0.7763115|0.46777368|-0.7346375|-1.9125974|0.84748137|-0.3983062|0.44829184|0.024672955|0.7655057|-1.6907927|-1.0094945
885;-0.2730655|-0.3809275|0.7658355|-0.31150264|-0.8591106|0.19004034|0.28227752|-0.09975362|1.1610417|-0.05578041|1.2148719|0.28047755|0.37051526|-0.08225906|-0.13514632|-1.780278|0.46372008|0.28453144|-0.44040287|-0.6099048|-0.35420823|1.2018678|0.7744925|-0.0065767467|0.018107444|-0.23834112|-0.036208272|0.3767218|0.3223757|0.85514045|0.050860614|0.17461926|-0.3786828|-0.11346558|-0.5086598|0.49639282|-1.1024361|0.73346937|-0.39622042|-0.970557|0.21526575|-0.63811296|-0.17443869|-0.041360885|-0.08388138|0.47954702|-0.23406947|-0.098786294|-0.55386174|-1.1283084
886;1.3653481|-0.05402866|0.9886373|-0.19038273|-1.1596444|-0.07320915|0.047344282|-0.15063229|0.26282623|-0.046318173|1.2966406|-0.8088519|0.13442694|-0.40942115|0.5522934|-0.8524262|0.41756868|0.7403385|-0.9677161|0.4393939|-0.6910654|0.7236308|0.6310267|-0.4835654|0.6909795|-0.7182401|-0.22170836|0.103084266|0.21555579|0.33796865|-0.20958173|0.02597338|0.0117972195|0.4620449|-0.3771181|0.066706344|-0.80215955|0.41693562|0.2513333|-1.0173059|0.36123735|0.021238983|-0.5422182|-0.59473264|-0.6095156|0.7131469|0.6180418|0.36101425|-0.24114683|-0.53685695
887;0.7787661|-0.35085458|0.4018609|0.53135955|-0.27202597|-0.28413764|0.10378305|-0.82184035|-0.4030699|0.9144995|0.5693787|0.66598666|0.1914244|0.80102855|0.652961|-0.34906596|0.16122681|0.7839947|-0.69853425|-0.64221054|-0.38899517|0.3336343|0.09946802|-0.5253061|0.03729108|-0.22637297|-0.7715546|0.6632763|-0.0007958859|-0.10066238|-0.5056808|1.2573671|-0.45657986|-0.75499195|-0.5163706|0.5809326|-0.720935|-0.5021681|0.46516377|-0.26337293|0.33054435|-0.3220522|-1.0610774|0.33235154|-1.3336622|-0.0196805|-0.20999515|0.3024932|-0.97478735|-0.040302843
888;-0.052054793|0.3032104|0.6174476|-0.25745505|-0.5904366|0.7358036|0.2329378|-0.17636529|-0.026802361|0.18576172|0.18337917|0.47691196|-0.518762|0.8243465|-0.2958796|-0.3931442|0.587422|0.397086|-0.8784927|0.76183045|-0.40206325|0.15068427|-0.9359684|-0.8893492|0.7066532|-0.31845665|-1.4038277|1.1924355|0.24246255|0.55847377|-1.0292042|0.7908054|-0.41827506|0.017076537|0.29761082|0.3862247|-0.2923597|0.44883394|0.10794974|-1.7764945|0.24739873|-0.80771613|-0.7647749|1.5919739|-0.9253398|0.9499304|0.7489476|0.46497372|-0.44150376|-0.9069768
889;0.42790008|-0.3512215|0.5720706|0.10169819|-0.67348254|0.40505445|-0.13901573|-0.85194623|-0.32844764|0.18744797|0.62257963|0.8420482|0.0065791607|-0.16343954|0.49611866|-0.5354707|0.5319004|1.0545533|-0.4756773|-0.20828499|-0.17365268|0.4285225|0.9758316|-0.50537646|0.56655383|0.4898295|-1.0494|0.9798143|0.33483922|0.61203206|-0.20142877|0.6341459|0.07667372|0.2645179|-0.6763522|-0.4561302|-0.30231348|0.4940527|0.91459686|-0.96154165|0.47607875|-0.5114279|0.19370747|-0.22335395|-0.1874975|0.6740883|0.60708857|0.6679208|-0.40504926|-0.34759292
890;0.88926774|-0.63985765|0.6433544|-0.59462243|-0.61833286|-0.1805067|0.15114494|-0.6065046|0.42406234|0.81493485|-0.029887736|1.1980553|-0.15899268|0.05231303|0.66235113|-0.7793994|0.50854087|-0.8663463|-1.4059445|-0.46332395|-0.43299097|-0.10604188|-0.08995113|-0.05458781|1.1461765|-0.21297637|-0.04651928|-0.42253643|-0.03121519|1.2164868|0.58173066|1.1508996|0.038719773|0.08604734|-0.7132094|0.25408185|-0.812583|-0.30886173|-0.27865607|-1.3273678|-0.010459393|-0.6868286|-0.16496617|-1.1410275|-0.5448529|1.8054585|0.057208285|0.32321912|-0.8150083|-0.11553025
891;0.35507727|-1.0970408|0.2154127|0.5782234|-0.6597956|-0.12170213|0.41338462|-0.7087132|0.24501055|-0.19655839|0.45596755|0.06664109|0.6582422|0.68856716|-0.061426222|-0.06252694|-0.08863598|1.4471142|-0.22130086|-0.14700294|-0.76375127|0.3636152|0.76981837|-0.06464623|0.51631033|-0.33777976|-0.57204413|1.4083204|-0.056620717|0.44572812|-0.5633666|1.2760415|-0.9994737|-0.8877144|0.043222263|-0.22619554|-0.50714725|-0.016513854|-0.92362213|-0.45812887|-0.37645918|-0.077555835|-0.15290835|0.11216506|-0.3125991|0.5566092|-0.05918905|0.18059748|-0.14242679|0.03513986
892;0.59850913|-0.59964526|1.0193467|0.25297552|-1.6702049|-0.95055735|-0.8269789|-0.37239814|-0.5840132|0.2631983|-0.44529623|-0.5209898|0.30614007|0.63332105|0.36883324|-0.56255645|-0.2438783|0.70059913|-0.18946844|0.4972727|-0.6418885|1.2273452|0.63570946|-0.42623758|1.2500267|-0.73751545|-0.18708107|1.2359064|-0.27728567|0.24361823|-0.11100492|1.8779484|-0.8897116|0.13490103|0.46984315|0.5176823|-0.92187977|0.11039417|0.4400006|-0.46097118|1.2914509|-0.31932768|0.21736538|-0.22514609|-1.1650903|0.65589345|1.1076654|0.9390668|-1.3898828|-0.6806508
893;0.9350763|-1.0422441|1.3382722|0.4828276|0.19307935|-0.37125212|0.59183156|-0.57616276|0.561066|0.16954236|0.22106558|0.39289325|0.073728696|-0.18110439|0.15889847|-1.5160472|0.21293636|0.08910048|0.010187417|0.37632716|-1.0417621|0.39058048|0.37773803|-0.93909156|-0.04102248|-0.043151904|-0.6386846|0.5634681|0.5140109|0.43923002|-0.38105547|1.7582443|-0.41402906|0.16503249|0.2442743|0.65561044|-1.141468|-0.020667002|-0.3693043|-0.8850477|0.40525588|-0.10636106|-1.045482|0.078214854|-0.668702|0.88053215|0.18397805|0.77221|-0.3691898|-0.12820923
894;-0.13767946|0.00414747|0.7985909|-0.709112|-1.0362879|-0.22612213|0.9082854|-0.66287947|1.3989457|0.59700096|0.49845427|0.47404242|0.5476944|0.5915028|0.9415618|-0.32077786|-0.34307206|0.4027838|-1.0677494|0.5470845|-0.056924522|0.8120967|0.21791473|-0.5765645|0.8265951|-0.5380559|-0.672511|-0.2821654|-0.45650566|0.028704047|-0.6521062|0.9840652|-0.45969397|-0.2501125|0.050529435|-0.9209437|-1.4301295|0.19420719|0.3122238|-0.26433748|0.28341419|-0.6182755|-0.95304966|-0.05314979|-0.28495005|1.3735621|0.32887238|1.2169472|-0.58590335|-0.10477987
895;-0.21128109|-0.066910684|1.2383406|0.7110194|-1.23428|-0.094684936|-0.08379465|-1.2019594|-0.9138197|0.69383377|0.75072867|-0.31334466|0.8836589|-0.09345284|1.0622585|-0.7601682|0.5476498|0.9427241|0.19551042|0.24377745|-0.75522375|0.35808492|1.1623105|0.29079303|-0.35757452|-0.2518146|0.024249494|1.1762717|0.866527|-0.048402518|-0.562683|1.0614878|0.2495594|0.32863384|-0.22079673|-0.24846205|-0.4797759|0.29604024|-0.6137826|-0.71430755|1.2078109|-0.6508511|-1.560296|0.99347854|-0.9867413|0.2563043|0.16809297|0.7822195|-0.7327883|0.89092135
896;0.07771981|-0.7635654|0.8018187|0.12822312|-0.7541895|-0.42623913|-0.22189131|-0.6060268|-0.2420894|0.32111514|0.24446699|0.017909154|0.25861052|0.114820465|0.39394054|-0.49619448|0.36857742|0.5125427|-0.26736543|-0.05264568|-0.4378234|0.4138978|0.5673845|-0.37288868|0.32127935|0.013396103|-0.17641136|0.48667753|0.5045332|0.5968796|0.024689928|0.8900428|0.11440408|-0.25415725|0.00644131|0.3971914|-0.7503614|-0.018269256|0.07669812|-0.08715391|0.42783752|-0.42088306|-0.6025436|0.7485279|-0.5787098|0.19430771|0.33235496|0.26735997|-0.6145877|-0.40284842
897;-0.21656165|0.23203829|0.5628052|-0.826477|-0.13433284|-0.6060158|0.039095|-0.6847338|-0.12912242|0.37891677|0.45966184|0.05728464|-0.66699916|0.223652|0.17419943|-0.022625446|0.4101933|0.50536895|-0.55559546|-0.3339396|-1.0697081|-0.17890999|1.2478025|-0.9352938|-0.3919124|-0.28792474|-1.1769668|1.1686627|-0.18904617|-0.07221559|-0.044922665|0.4064963|-1.5970125|-0.19496906|-0.007296495|-0.16281289|-0.1968717|-0.6249134|0.57527715|-0.23227856|0.34355652|-0.02788654|0.21192306|0.3244424|-1.1357644|0.6556022|0.5586164|0.45934355|-1.0704669|-0.2739954
898;0.7130356|-0.8192253|0.63213724|-0.098920286|-0.1793617|-0.36302182|1.2264297|-0.49954244|-0.5706939|0.029471964|1.0773466|0.27696976|0.07716559|-0.35749048|0.12908162|-0.5760915|1.3699244|1.70824|-0.5679577|-0.511333|-1.0791878|0.50424755|1.2043982|-0.00026971102|0.18867996|0.75525355|-0.8363676|0.9840823|0.30074766|-0.05180639|0.18401441|0.37895912|-0.5357215|0.11905898|-0.4156692|0.86492723|-0.90505874|-0.3134815|-0.59695035|-0.19462189|0.6709484|-0.5035436|-0.95798135|1.7421885|-0.95788336|1.1816486|0.51394695|0.34065315|-0.5126605|-0.74529624
899;0.040028334|-0.89687896|-0.037115633|-0.081262946|-0.17365694|0.3670447|-0.54617417|-0.66486645|0.38784933|-0.16384983|0.9064282|-0.03909658|-0.17702243|0.49541748|0.034426242|-0.49247625|0.31011698|0.2953916|-0.6535123|0.0037153885|-0.10003698|0.27973038|0.3560136|-0.63651943|0.017934471|-0.08706066|-0.7047495|0.47735065|0.15853395|0.664089|-0.07897724|0.72173786|-1.0772117|-0.7448713|-0.2688962|0.29414076|-0.92063385|0.10246048|-0.24830869|0.7876445|0.09364635|-0.113808334|0.36770946|0.9355415|0.5234413|0.5890019|0.45738548|0.479025|-0.51994926|-0.6760038
900;0.1602699|-0.99839437|1.0319427|0.109458596|-1.3500841|0.036011606|0.016020328|0.13988006|0.9205523|0.42827994|0.6140931|0.1255154|0.176114|0.6498084|1.1774001|-0.98028105|0.39654654|0.052776277|-0.25611007|-0.5861454|-0.32626948|0.61587155|0.44026145|0.35072765|1.175226|0.2948198|0.074950695|0.087659955|0.4634435|-0.042387694|-0.18064749|0.9461705|-0.57292765|0.19609232|-0.28577495|0.1658436|-1.5838363|1.2345237|0.13793182|0.13491005|0.4868295|-1.2766943|-0.10737699|0.5670521|-0.7222074|0.6253992|0.6032083|0.5594213|-1.5205014|-1.2735686
901;1.26479|-0.4562268|0.7543777|-0.29101384|-0.9636956|0.30724937|-0.18436882|-0.7969056|0.013549745|-0.33943668|0.35082877|0.11618798|-0.24467358|-0.09436396|-0.026761413|-0.41532794|0.42087483|0.4812468|-0.2616732|0.18066576|-0.76511544|-0.41414788|1.2519504|-1.0330025|0.66803753|0.39619613|-0.8200137|0.4165911|0.32718968|0.5146991|-0.4701807|1.7001505|0.37412965|0.28738326|-0.2258475|-0.038168177|-0.093391836|-0.028580934|-0.43974024|-0.035144895|-0.06670326|-0.66276425|-0.19795465|1.2658191|-0.017421126|0.7165824|0.047684014|0.53762585|0.05101204|-0.693954
902;-0.3790611|-0.8563659|0.7459751|0.4387411|-1.3942758|0.56940204|-0.6288265|-1.00242|0.37082082|0.12809546|0.45948493|0.78543895|0.12453001|0.72154593|-0.7632971|-0.90702605|0.742893|0.47650766|0.107991606|0.09748829|-0.31402954|0.20233756|0.26478472|0.018797696|-0.012466967|-0.29502174|-1.2686539|0.5747309|0.08985223|0.5511559|-0.4722902|0.5260892|-0.11404243|-0.42588437|-0.3333346|0.5264193|-0.6665288|0.81374496|0.41591823|-1.2523587|0.64753956|0.30486414|0.01003921|-0.26325527|-1.3178742|0.35921463|0.8212124|0.11777049|-1.0684084|-0.82957983
903;0.19466549|0.06328508|0.47174212|-0.54732144|-0.020847917|-0.019531235|0.06836897|0.20226496|-0.123695955|-0.432479|0.60763204|-0.53223455|0.1316767|0.2840897|0.58633494|-1.1321807|0.8652969|1.324656|-0.007250309|-0.8383988|-0.83227336|0.27601925|0.56965727|-1.0176862|0.79909515|0.06882693|-0.5531359|0.6723762|0.13782132|0.8886054|-0.7043056|0.79043245|-0.4753035|-0.07242361|0.25360096|0.05912844|-0.9327237|0.47783756|-0.044797525|-1.3299081|-0.29235905|-0.2965766|0.6330631|-0.11873081|-0.08047271|0.39052278|0.41993186|1.1586037|-0.66307133|-0.8463686
904;-0.88918847|0.34664658|-0.048748374|0.17748728|-0.20938039|-0.3641793|0.16024682|-0.6576552|0.5541416|-0.3866482|1.7270565|0.12848157|0.046407893|-0.6555959|0.73643005|-0.80105186|0.6646857|0.035795927|-0.47061735|-0.1313982|-0.32164013|0.42455626|0.8199855|-0.6101674|0.20343375|0.2371769|-0.42735678|1.4413455|0.6027825|0.6574683|-0.23480329|0.14386076|-0.395496|-0.43346938|0.30211824|0.12219821|-0.30323234|0.3707196|-0.32017463|-0.35969245|0.4873491|-0.48197532|-0.6078261|0.5696968|0.13902426|0.60395193|-0.09532848|0.6902435|-0.73563707|-0.54502356
905;0.47309202|-0.45660543|0.31244147|0.49561334|-0.75323427|0.26365113|-0.5989022|-0.8871721|-0.10692601|0.7149839|0.7286061|0.24390376|0.6555028|0.9066143|1.3153914|-1.1181846|0.374718|0.30171552|-0.41070777|-0.46022087|-0.44180593|1.3416532|0.81522|-0.1194472|1.1546485|-0.30680647|-0.27872393|0.35716245|0.32867226|-0.05449307|-0.7059514|0.24828988|-0.042912543|0.49787432|-0.41122657|0.13287367|-1.2997253|0.4623646|0.07870124|-0.043040484|0.95565313|-0.484757|-1.0143332|-0.49177954|-0.15303072|0.35820952|0.33729026|0.28602487|-0.9264754|-0.93817896
906;0.15075424|-0.7148361|0.82532936|0.037374213|-0.8303061|-0.25840834|0.5857409|-0.6348015|0.09690721|0.2876663|0.63727653|0.20720893|0.26552474|0.6946216|0.42838705|-0.5017637|0.5274841|0.47118852|-0.1213496|-0.07926915|-0.71447337|0.5346417|0.42898557|-0.1359181|0.56208724|-0.22543715|-0.7067917|0.6321286|0.19619864|0.62995887|0.09467867|0.44058856|-0.2871345|-0.5631627|-0.059985116|-0.04209368|-0.83842605|0.2250588|0.041763596|-0.64815396|0.5945699|-0.036788166|-0.13891825|0.45804775|-0.5685781|0.62846506|0.6357197|0.73699504|-0.23288843|-0.7564607
907;0.47814488|-0.013132989|0.19881445|0.058271267|-1.7005992|0.39229292|-0.5477849|-0.6239414|-0.528221|0.2565291|0.7767997|0.10215142|0.07329059|0.8734623|-0.035567343|-0.95378876|0.80160594|0.22485203|-0.6092829|0.2674309|-0.66410357|-0.16965005|0.22542426|-0.44777238|0.26189658|0.6921667|-0.11302778|0.6150033|0.09299308|0.06495389|-0.46302986|0.61894166|0.086913645|0.6254689|0.013788968|0.21129179|-0.62347734|0.4713375|-0.3170592|-0.41992|0.66497636|-0.37847793|0.2787696|0.34061614|-0.21488819|0.5093959|0.5453888|0.17595428|-0.17994842|-0.6400715
908;0.95219857|-0.15766475|0.8478571|1.0315676|-1.2656516|0.06864123|-0.09172955|-0.036146045|0.37499675|0.42096362|0.17508548|0.61432827|0.18452811|1.0200508|0.7815592|-0.63725585|-0.09932536|1.033716|-0.24815303|0.502165|-0.31019723|0.93296576|0.07921028|-0.6469885|0.7465633|-0.15565944|-0.8773761|0.6213769|0.60272276|0.8980944|-0.56169593|0.8101679|-0.18643224|0.77605534|-0.19432378|-0.47605222|-1.0496479|0.39455873|-0.05349555|-0.48500788|0.64516836|-0.8049941|-1.3870076|-0.50042367|-1.6002444|0.1453169|0.49663478|0.2893163|-0.47752488|-0.3795629
