item_id;vectors
940;-0.44894832|0.21187267|-0.16428553|0.46618682|-0.6451038|-0.56110495|-0.77802527|0.38012213|-0.05113733|0.015713543|0.24909753|-0.11388465|-0.6204377|0.33917767|-0.14037456|0.019762233|0.06763868|0.17379838|-0.60362685|0.4100236|-0.42718193|0.6119252|-0.36718705|-0.19144572|0.28393173|-0.2893203|-0.7689075|0.034246482|-0.7482753|-0.9197035|0.23766163|0.37215924|0.5156277|0.5052783|-0.36464816|-0.2702369|-0.20901908|-0.35291767|-0.24579546|0.5256478|-0.09411079|0.15762587|-0.24157064|-0.4812789|0.5669246|0.5465605|0.25614616|0.1880778|0.9203741|0.39950842|0.41571906|-0.52930266|-0.36030522|0.11462609|-0.1310708|-0.56166166|-0.07349679|0.83885247|-0.26287964|-0.054576695|0.012589306|0.62621117|0.39284128|-0.35007083|-0.15210259|0.4339571|0.4460313|0.19633333|-0.3843533|-0.1212954|-0.4929182|0.35899347|0.16945611|-0.004765123|0.49769264|-0.73826265|0.049032733|0.6656354|0.10929814|0.922056|0.42111483|0.32147336|-0.24253081|-0.11467397|-0.4741673|0.5790364|0.04105608|0.48383287|0.15013635|-0.3649279|-0.011472344|0.20223427|-0.7423025|0.0893752|-0.12021285|0.6414217|0.07143287|-0.2934845|-0.26939976|-0.3083207
941;-0.56299907|0.20898068|-0.057129238|0.48046392|-0.08905159|-0.72877836|-0.38706142|0.14125408|-0.120804876|0.395598|0.49712417|0.35809207|-0.56130534|-0.066828996|-0.3986109|-0.52922684|0.08357786|0.03416793|-0.62887985|0.19682817|-0.75187|0.73255837|-0.40642595|-0.084105566|0.43790284|-0.09746911|-0.20878276|-0.4844358|-0.44862244|-0.47902358|0.25494894|0.31587082|-0.16197374|0.48382717|0.038475774|-0.25452816|-0.24764147|-0.017427556|0.0024311244|0.56740785|-0.53577024|0.25290233|-0.10170886|-0.19389847|0.43081826|0.9004093|0.22390807|0.03564909|0.66961527|0.4793422|0.62648493|0.2202251|-0.3845758|-0.09267898|-0.5543208|-0.031735376|-0.21720186|0.5457338|-0.27965787|0.06210886|-0.120539956|0.33540657|0.30540225|0.069412455|-0.057008952|0.025589764|0.12157163|-0.4563331|0.18657997|-0.012176372|-0.38844788|0.1056923|0.1636183|0.62751955|0.26028952|-0.62266505|-0.00046120584|0.5597558|0.40283126|0.63688177|0.55757016|0.6506446|-0.30051705|-0.2086331|-0.36805037|0.7930771|-0.9162358|0.80539787|0.36612648|-0.18745813|0.4770398|0.1378417|-0.45806175|0.7350209|-0.31247813|0.22934783|-0.049497932|0.12062693|-0.19396064|-0.30884388
942;-0.59819996|0.04133302|0.0059233755|0.30023646|-0.3348201|-0.90509486|-0.44910482|-0.2054058|-0.26242018|-0.085195065|0.3387359|-0.7765014|-0.9092339|0.12278651|-0.70305693|-0.30612957|-0.1341099|0.3252524|-0.6678855|0.9426311|0.048628718|0.92987573|-0.49483693|-0.23137015|0.29719275|0.0958027|0.017475247|-0.120930225|-0.22391988|-0.79007|0.38294494|0.42268965|0.3508005|0.9026891|-0.15972103|-0.33555213|-0.32182848|0.23518738|0.3904128|0.451438|-0.23493636|0.47481942|-0.11113009|-0.1575119|0.2556011|0.79665816|0.4805349|-0.5040975|0.7653555|0.056763604|0.27824393|-0.15663022|-0.58175266|0.75601083|-0.1741152|-0.49337393|0.12257025|0.61752534|-0.43944922|0.29493433|-0.2425174|0.54486144|0.28287908|-0.29260132|-0.10792184|-0.07384792|0.33120984|-0.058007635|0.15820083|-0.43717596|-0.11733724|0.3459102|0.1664404|0.46312523|0.38541728|-0.44014567|0.27825916|0.9564297|0.43613452|0.7876934|0.5817735|0.14052527|-0.10084334|0.035971075|-0.66357064|0.30621582|-0.20997559|0.45364726|0.28526127|-0.043686897|0.4061585|-0.029896244|-0.3985741|0.33400273|-0.29705793|0.44171417|-0.109276384|-0.045257818|-0.42863968|-0.09491795
943;-0.36524862|0.27352202|0.13068983|0.0480379|-0.34139252|-0.81505144|-0.65837574|0.04184477|-0.32367608|0.2717167|0.2619931|0.3209927|-0.35402438|-0.21235067|-0.064896464|-0.32296464|-0.35432568|-0.31406507|-0.7496636|0.59960335|-0.40181082|0.45296785|-0.16008447|-0.2154119|0.35198164|0.23981462|-0.46966517|0.025954762|-0.78161764|-0.87045413|0.5541997|0.69700724|0.26137388|0.92136693|0.57002175|-0.35430405|-0.04173881|-0.09719342|0.035937607|0.34543788|-0.37755078|0.3793541|-0.3040222|-0.5433415|0.18229003|0.57837605|0.38560063|0.20976982|0.8777848|0.39179265|0.23836339|-0.32382402|-0.53618646|-0.03959971|-0.29901165|-0.30658454|-0.311265|0.75795656|-0.5673168|0.21813773|0.015621662|0.12114177|0.37155476|-0.40393376|-0.2829623|0.015813485|0.069927946|-0.31842816|-0.104319796|0.06162198|-0.6754759|0.5545898|0.3269935|0.47009802|0.45348626|-0.31581664|0.4508797|0.65666926|0.40210474|0.837196|0.5122099|0.32614055|-0.45818126|0.26540333|-0.45181596|0.56043595|-0.33406073|0.38312155|0.80333793|-0.17254451|0.07808378|-0.014348164|-0.35491988|0.1253141|-0.36161727|0.39175558|-0.26362297|0.32940996|-0.33064368|-0.189361
944;-0.23795597|0.9696425|0.2812218|0.25077766|-0.38480198|-0.8730237|-0.599112|-0.019752145|-0.5569901|0.50883514|0.39141583|-0.14235365|-0.68890136|0.7888795|-0.54511476|-0.53563577|-0.26878256|-0.010008771|-1.2615993|0.7706709|-0.13555199|0.5576394|-0.18269818|-0.08955851|0.29231453|0.41404194|0.08824423|-0.19341083|-0.24676597|-0.2628165|0.13467534|0.1933448|0.07420489|0.51535046|0.45053196|-0.31210676|-0.44383606|-0.22449102|-0.25636387|0.652985|-0.3357658|0.18422467|-0.828234|-0.102793254|0.13323857|0.19005018|0.31951126|-0.17799976|0.5908469|0.26748136|0.37074482|0.024799883|-0.6041045|0.35712165|-0.37125066|-0.37587607|-0.2116455|0.2274153|-0.16854648|-0.17596963|0.124779865|0.3259903|0.0400472|-0.033119336|0.03299737|0.52736264|0.2635042|-0.26601276|0.42433167|-0.21279576|-0.5950489|0.73853695|0.31080112|0.39434245|0.2802407|-0.2667703|0.3438968|0.7540808|0.54547924|0.7289327|0.5193556|0.15796998|-0.78723913|0.23082995|-0.58919674|0.4025291|-0.34313792|0.2683959|0.7238472|-0.91187686|0.14210221|0.33484107|-0.3119597|0.4889549|-0.38445434|0.2863036|-0.035689473|-0.05836104|0.19345587|-0.0125968605
945;-0.05181244|0.11195794|0.21112579|-0.053368732|-0.33869225|-0.32317632|-0.43138683|0.026992247|-0.09445134|0.2849061|0.51093584|0.3272838|-0.65275216|0.17071512|-0.1530688|-0.21419646|-0.15456247|-0.46140966|-0.4832756|0.42975122|0.2080349|0.4314287|-0.1880321|-0.27541533|0.62678325|-0.45069814|-0.43542796|0.043019414|-0.26183802|-0.03109479|0.24382988|0.7986193|-0.5961431|-0.044532478|0.13275005|-0.2870833|-0.29523015|0.33496627|-0.053555876|0.646456|-0.3063936|0.22716786|-0.77143306|-0.081659846|0.4123364|0.2727577|0.29842183|0.035173256|0.84771025|0.4885316|0.1980352|-0.22079971|-0.9237013|-0.053599864|-0.21530528|-0.010328986|-0.7205876|0.5012466|-0.18389119|0.23918748|0.06970079|-0.2014073|0.5803536|-0.5101663|-0.41553843|-0.15053883|0.3709088|-0.262896|0.14624524|-0.0144292265|-0.51985157|0.5253497|0.39871845|-0.06842506|0.26535282|-0.72254217|0.29197353|0.3010461|0.9419142|0.67805874|0.5125505|0.08676177|-0.23946014|0.2505528|-0.20561793|0.16640547|-0.32218945|0.488383|0.9202222|-0.1514504|0.19883904|0.30773282|0.21196824|0.02483067|-0.5383432|-0.42313296|-0.18145767|-0.6270536|-0.6315196|-0.14840014
946;-0.5418382|0.451397|-0.37974873|0.20082954|-0.26538962|-0.95445037|-0.3922425|0.04127176|-0.8016467|0.32399452|0.39392892|0.24613512|-0.092179984|0.37678546|-0.41556025|-0.28562862|-0.30435312|0.44033983|-0.8385507|-0.09260997|-0.35781974|0.79175663|-0.76781595|0.2976063|0.11658333|0.10986952|-0.0544312|0.39011562|-0.65678656|-0.9132359|0.09759462|0.43007833|0.20975284|0.6517781|0.83829623|-0.3833239|-0.49343157|-0.21881045|0.16776851|0.861861|0.11711|0.16910276|-0.3535099|0.24369064|0.045680106|0.75855243|-0.20880392|0.3889527|0.16844606|0.4338994|0.53739864|-0.34939212|-0.14797096|-0.30776966|-0.39661372|-0.10036364|-0.73228824|0.22599246|-0.4519161|-0.23095536|-0.51643777|0.0046131164|-0.12904862|-0.19835508|-0.15348685|0.35961863|0.3880818|-0.5894507|0.14454833|-0.11722758|-0.57793546|0.8487176|-0.033357292|0.76025295|0.60685736|-0.7941302|0.47606432|0.4777089|0.7013749|0.5508714|0.30445826|0.464799|-0.48832738|0.044955038|-0.22112401|0.12454635|-0.1770857|0.5191781|0.8828649|0.19326389|0.5961286|0.22797635|-0.50211674|0.53566384|-0.48112214|0.629913|-0.23763481|-0.00081373006|-0.51536036|-0.1710969
947;-0.045294404|0.56527835|-0.096546836|0.57899487|-1.141321|-0.63281816|-0.4747217|0.408291|0.31587315|0.8773631|0.11733824|-0.72968066|-1.4715313|0.21675429|-0.3763864|0.043946177|-0.030023865|0.3132918|-0.9814191|0.19891341|-0.5889958|0.1923058|-0.8841959|0.10418971|0.18424568|-0.07384069|-0.46442115|-0.8445107|-0.56784123|-0.9754598|0.28769743|0.6726486|0.47733814|1.2905588|-0.11199243|-0.21313417|-0.27913275|-0.14971362|0.30134684|0.39731798|0.22156306|0.44277167|-0.16774637|-0.055056065|0.6455333|-0.5337974|0.57645667|0.060828514|0.7534557|0.34495032|0.5106796|-0.11609422|-0.09823272|0.42462742|-0.44734052|0.47621047|-0.34164155|0.8066703|-0.32073233|0.5092681|0.097972974|-0.35293502|0.34211177|-0.646461|0.15418077|-0.2913244|0.30864933|0.5806553|0.4226642|-0.051000927|-0.5509263|0.41503263|0.0369533|0.36162606|0.757494|-0.9745843|0.5747932|0.85527056|0.88870895|0.71526223|0.27932334|0.23973376|-0.9008639|0.42739764|-0.53794867|0.02001214|0.11614005|0.15160787|0.011545956|-0.5235224|0.7083353|-0.6315073|-0.9840606|-0.03359875|-0.10193598|0.3069749|0.018429056|0.5693557|-0.35781798|0.70296717
948;-0.20579188|0.068433255|-0.34750164|-0.20018725|-0.49710506|-0.45843458|-0.45966464|0.4402082|-0.77282196|0.29832155|0.29954758|-0.47384328|0.13357517|0.16805455|-0.46768564|-0.6947314|0.3120529|-0.6909354|-0.745468|0.4569614|-0.28809473|0.4332435|-0.9717276|0.017042056|0.41182503|-0.036286294|-0.4380905|0.031170266|-0.66404605|-0.4692393|0.5754565|0.53552127|0.33904624|0.23489803|0.30242595|-0.112143844|0.43735796|-0.3326196|-0.0047679693|0.3039772|-0.243012|-0.08122872|0.12923235|-0.3181435|0.22887257|0.7866671|0.3652316|-0.13900231|0.9540952|0.23340905|0.7246324|0.16102657|-0.60134757|-0.077090934|-0.31237394|0.20654139|0.06955114|0.49487585|-0.4387653|0.07549434|-0.6939257|0.43084395|0.54062676|-0.43592787|-0.10362457|0.25065845|0.30384317|-0.14069176|0.22568154|-0.39963263|0.21594435|0.38013336|0.08507344|0.6296022|0.4284373|-0.43454865|0.61777294|0.5699596|0.962729|0.7784351|0.9682492|-0.0780842|-0.27162445|0.4911906|-0.63611495|0.17767432|-0.21870919|0.66681385|0.1776472|-0.554438|0.27427378|-0.30248868|-0.00030845404|0.3412685|-0.5076352|-0.12787372|0.15116481|0.011721849|-0.41929576|-0.060218856
949;-0.3496968|-0.15569672|-0.53306067|0.24243416|-0.43477452|-0.6396536|-0.06556958|0.3728026|-0.8100121|0.2731647|0.61092216|0.052292943|-0.13895473|0.6126811|-0.34813035|-0.3532213|0.10733922|0.12427589|-0.44622737|0.60285586|-0.17862931|0.47118694|-0.6470195|-0.33535928|0.028797358|-0.15994503|-0.1786626|0.17192695|-0.49754757|-0.6764511|0.16496767|0.4331679|0.3456093|0.16572219|-0.24696018|-0.3991395|-0.27276102|-0.19417052|0.038005985|0.8170707|0.07792674|-0.032718003|-0.4463419|-0.15436217|0.5887971|0.49858478|0.23997726|-0.05568874|0.6708151|0.4677062|0.5743943|-0.27943438|-0.15708248|0.11572694|-0.27668887|-0.5427388|-0.2270594|0.29368716|0.0071529746|0.14342415|-0.06380294|0.6778832|0.11097497|0.14537625|0.1258162|-0.12413126|0.7503946|-0.20417216|-0.010536727|0.13409886|-0.20127048|0.21729098|0.18397948|0.45129108|0.10303417|-0.31180996|0.24922498|0.909369|0.07055238|0.10140252|0.5551777|0.40991738|-0.4805869|0.5074401|-0.25559625|0.17717396|-0.21736234|0.5419463|0.42106345|-0.2053281|0.39734566|0.28341088|-0.736401|0.04316953|-0.2579714|0.40914816|-0.27289945|-0.44435477|-0.28966165|0.0007482171
950;-0.49425095|0.15084529|-0.34044966|0.635702|-0.21196888|-0.8478872|-0.7410921|0.38845432|-0.43038833|0.60723007|0.08074027|-0.17342533|-0.6376951|0.13493696|-0.5431076|-0.030288428|0.07667908|-0.06664844|-0.34624872|0.20050777|-0.38139975|0.6614246|-0.5667855|-0.040541135|0.33652845|0.062314853|-0.49179828|-0.31243894|-0.68081963|-0.7479182|0.54925215|0.5514401|0.10320181|0.48588043|0.14595242|-0.3602589|-0.23117596|0.04533549|0.1693522|0.37885725|-0.33348328|0.071741976|-0.24149814|-0.2671112|0.1155982|0.3261263|0.27980033|0.52438855|0.7554118|0.20828451|0.30127573|0.31946957|-0.21599862|0.1130056|-0.24241725|0.20090103|0.15025434|0.31313643|-0.54764533|0.39899567|-0.48504728|-0.047333017|0.69698024|-0.06836747|-0.3951803|0.032602027|0.13578698|-0.05510982|-0.50661904|0.15185337|-0.33088782|0.43464968|0.2549309|0.5708672|0.74042475|-0.38851148|0.18338737|0.60412997|0.4036939|0.43505812|0.49702376|0.5338263|-0.54263663|0.60999274|-0.065882474|0.12476966|-0.5674293|0.47121394|0.3988903|-0.17796929|0.08648977|-0.025224581|-0.89576465|0.3673791|-0.4654734|0.32090268|-0.11012819|-0.15337464|-0.23106322|0.09724155
951;0.13679639|0.23225702|-0.07472677|0.26727808|0.05193296|-0.6454952|-0.48815313|0.19521186|-0.53498125|-0.038698003|0.65408957|0.025866024|-0.29189718|0.38140148|-0.06785339|-0.030421644|-0.15477078|-0.23963645|-0.6698104|0.4411149|-0.6968602|0.22361404|-1.0120732|0.28823912|0.68238074|0.0070362315|-0.22718692|0.023793777|-0.91857266|-0.33803144|-0.20789063|0.751626|0.66321313|0.42282337|-0.21638598|-0.25064504|-0.39118809|0.19484335|0.5731875|0.26746225|-0.30113995|0.5087994|-0.34304103|-0.16366011|0.43125883|0.18405522|0.3016999|0.034449108|0.7135441|0.41818804|0.6068337|0.18730095|-0.25541586|0.25727803|-0.23665665|0.23543257|0.25913742|0.7266909|-0.22593108|0.49729422|-0.02749747|-0.09834935|0.047762543|0.05812867|-0.5829523|0.74527603|-0.013707846|-0.33961993|0.33003622|-0.2648275|-0.68353105|0.19803947|0.107181326|0.4212606|0.70431316|-0.56150055|0.4001524|1.067004|0.72737867|0.36770582|0.6120216|0.18663587|-0.5594231|-0.17654034|-0.41532627|0.5014664|-0.004323855|0.5678835|0.12727734|-0.8101206|0.03764455|-0.012536779|-0.7165177|0.30100682|-0.24834839|0.5566322|0.42596692|-0.17829412|-0.25199723|-0.49664205
952;-0.5426482|-0.12256181|-0.17255616|-0.4474138|-0.741955|-0.77833444|-0.3196716|0.48267487|-0.30567738|-0.15621354|0.40382355|0.014725285|-0.3429579|0.2484171|-0.3652309|-0.16918221|0.08082011|-0.16703022|-0.46848392|0.3098989|-0.14660367|0.759731|0.04598567|-0.15212832|0.2671841|0.2602164|-0.18239903|0.20325464|-0.47961715|-0.4171791|0.11365168|0.9161874|-0.04406935|0.33164227|0.3029536|-0.20131381|0.16564474|0.11430892|-0.09083556|0.799433|0.2100976|0.6162038|-0.39664918|-0.16033664|0.96619767|0.57240796|0.476117|-0.16348414|0.7139371|-0.029666036|0.53634316|0.2989485|-0.23757604|-0.14688918|0.13368505|-0.3686671|-0.48550978|0.34736443|-0.010442793|-0.21253848|-0.46573228|0.8368103|0.060567558|-0.2201151|-0.58922505|0.58247215|0.13510922|-0.27246258|-0.005000543|0.11170842|-0.47067666|0.47704428|0.5803423|0.47769755|0.71379524|-0.33889776|0.463885|0.6844559|0.16377428|0.3692244|0.5777658|-0.04740429|-0.08137283|0.03774353|-0.261799|0.5593282|-0.57546353|0.8807327|0.99443066|-0.10323788|0.0006071627|0.31357217|-0.3390277|0.030048251|-0.41157714|0.3311862|0.10553934|0.03918133|-0.7418307|-0.26209852
953;-0.55997956|0.7982054|0.15770242|0.58409166|-0.4779616|-0.9818258|-0.026543796|0.41395882|-0.40388972|0.0030115098|0.19420971|0.10468672|-0.3148157|0.18536544|-0.55183285|0.010622665|-0.05162269|0.40369377|-0.7478074|0.10937381|-0.6534209|0.7454581|-0.53076154|-0.041982554|0.66422474|0.40750605|-0.6474274|-0.40788886|-0.5287396|-0.79192245|0.52627456|0.07468933|0.23852894|0.6539621|0.2178376|0.043715388|-0.20631656|-0.023640193|0.5019384|0.8236654|-0.2161302|0.17397532|-0.5062425|-0.13953465|0.16644189|0.69599736|0.36504504|0.25409535|0.97543377|0.39699167|0.67886007|-0.6432338|-0.35758582|0.20312901|-0.6786399|-0.5131837|-0.44116375|0.14385206|-0.38727248|0.17237735|-0.098630846|0.17754681|0.24307245|0.093125|-0.38230658|0.2523761|0.20305066|-0.124327384|-0.1777648|-0.007384643|-0.22420129|0.7615787|0.604123|0.35746014|0.5856166|-0.5651687|-0.34659183|1.2894882|0.9103075|0.55829203|0.39633325|0.5039184|-0.35114187|-0.15616971|-0.7618822|0.45740592|-0.43047976|0.7851299|0.2952574|-0.6025729|0.3448353|0.48510414|-0.5759013|-0.09234217|-0.38493875|0.42539147|0.08427474|0.0801404|0.00978592|-0.44455683
954;-0.36137772|0.63089806|0.23226655|0.17344564|-0.40453488|-0.41586006|-0.2687909|0.37650245|-0.35775664|0.25139308|0.13785592|0.07759231|-0.68601775|0.10230546|-0.4140702|-0.27321|-0.38401362|0.14306232|-0.8539713|0.7143161|-0.54781175|0.21692976|-0.6642486|0.009442106|-0.23455206|-0.13002796|-0.44123164|0.0651147|-0.29790425|-0.5066246|0.103536695|0.5290584|-0.08569962|0.6753415|0.2911334|-0.4132492|-0.103298664|-0.17880361|0.0075081065|0.6686167|-0.15380967|-0.2107739|-0.36507744|-0.46314758|0.4749761|0.52912664|0.13418724|-0.19667192|0.70811594|0.45535254|0.57130665|-0.24598926|-0.26623678|-0.037015654|-0.092525095|-0.09827697|-0.52370375|0.20292124|-0.02961734|-0.14657634|-0.15854263|0.32152832|0.39102858|0.18305062|-0.3198024|0.06758496|0.023511767|-0.40304673|-0.10443726|-0.18106297|-0.33669397|0.6469356|0.2888199|0.6429937|0.52919185|0.24078906|0.1614978|1.106056|0.39482957|0.1635476|0.9425384|0.3812977|-0.43454835|0.25988236|-0.6593499|0.54493356|-0.2256945|0.7066665|0.7612643|-0.37174642|0.5918385|0.4054497|-0.12939224|-0.059881777|-0.56025493|0.44123822|-0.13561787|0.27309936|0.19188601|-0.35425016
955;-0.38462606|0.17701344|0.1179017|0.8035101|-0.13852406|-1.125798|-0.78570104|0.035605423|-0.32562432|0.5259628|0.47330958|0.38955125|-0.19556807|0.19555949|0.08235541|-0.36632562|0.2509714|0.03296171|-0.67326164|0.8517981|-0.43460888|0.5937092|0.033072263|0.06220299|0.35458273|0.25799394|-0.051892623|0.42265874|-0.12530941|-0.28821108|0.20646366|0.44781882|0.027224422|0.24225435|-0.12338899|0.052957952|-0.063666075|-0.11329752|0.053990886|0.58837026|-0.40380448|0.023494497|-0.45685452|-0.09424004|0.20129515|0.5549952|0.11670798|-0.23894614|0.6819707|0.35367996|0.5710775|0.2531807|-0.31562528|-0.36281282|-0.33307692|-0.45755515|-0.5926975|-0.04653451|-0.070760444|-0.07932253|-0.079187974|0.4312837|0.48188227|-0.030628577|-0.49907023|0.09204142|0.28328472|-0.72770435|0.012992006|-0.3128263|-0.20551862|0.3350603|0.47137558|0.13444549|-0.049697787|-0.4425303|-0.015930131|0.7780427|0.45108342|0.5597454|0.88183653|0.29117942|-0.048779994|0.25229135|-0.4001914|0.51128256|-0.006517157|0.84371936|0.51096416|-0.6024256|0.593748|0.29175538|-0.004036844|0.5332795|-0.5038753|0.30696407|-0.48926175|-0.1558694|-0.5246637|-0.25358576
956;-0.28211135|0.34963238|-0.036956027|0.24075702|-0.39553735|-0.6170727|-0.4961213|0.14584674|-0.14150241|0.11348143|0.42564103|0.028646138|-0.5006903|0.44868124|-0.27763423|-0.2541646|-0.08476831|0.11367472|-0.52273405|0.44200307|-0.27271387|0.4492226|-0.48948556|-0.19373596|0.19677863|0.11053916|-0.29851735|-0.034245703|-0.3180583|-0.60507923|0.35205615|0.35701382|0.1056568|0.5271738|0.052052617|-0.4000966|-0.2129058|-0.075790524|0.18794069|0.40898335|-0.23736763|0.14591977|-0.30249485|-0.29646462|0.33392012|0.4691809|0.37354738|0.1137948|0.80808365|0.32444417|0.3684532|0.027744114|-0.30273914|0.041573867|-0.21696801|-0.09555448|-0.1547178|0.3249491|-0.35117042|0.2041624|-0.2993082|0.35717273|0.3655057|-0.21134333|-0.16890162|0.17630704|0.2061252|-0.27450585|0.07693959|-0.0878902|-0.3651916|0.3929903|0.2805352|0.36717978|0.2506142|-0.6211946|0.059385575|0.8365227|0.5375182|0.3990867|0.44689894|0.43184537|-0.3904751|0.3136156|-0.48184675|0.2895401|-0.33164316|0.32840782|0.47666484|-0.31119075|0.16960429|0.10306688|-0.4123624|0.2950452|-0.16684967|0.32453972|-0.06662231|-0.101221465|-0.38848564|-0.34730875
957;-0.076526046|0.25358087|-0.57364196|0.41867572|-0.5760574|-0.2040678|-0.33019978|0.56548524|-0.37503105|0.6395473|0.015464157|0.117540136|-0.6653551|0.6044173|-0.29773894|-0.13802186|-0.70230585|0.025917463|-0.7933413|0.027498156|-0.45813575|0.2076262|-0.8166316|-0.6009768|-0.20618686|0.23097281|-0.7856505|0.029983988|0.0025615096|-0.7104589|0.015505433|0.5950938|0.23802981|0.63300145|0.24631244|-0.49809897|-0.304875|-0.099441126|-0.007474914|0.33368462|-0.47419217|0.5473452|-0.4074129|-0.23920648|0.46506757|0.4098959|0.24207148|0.28722024|0.81055963|0.10243024|0.110779315|0.020472422|0.18965733|-0.46936876|-0.5342862|0.20087725|-0.16460013|0.19549616|-0.37793007|0.064147435|-0.23637116|0.4223228|-0.13190356|0.26528078|-0.612427|0.58075404|0.16142985|-0.108704336|0.16822727|-0.026827|-0.069784716|0.1349425|0.33559588|0.063093215|-0.059983492|0.03431338|-0.4046176|0.73985356|0.3238604|0.56223017|0.076985955|0.07336897|-0.15113764|0.2003304|0.118591726|0.11954002|-0.46730572|0.21363826|0.6862521|-0.1972383|0.39074963|-0.38481784|-0.33523422|0.5625201|-0.69552594|0.65540993|0.35543418|-0.28847533|-0.5812929|-0.39033693
958;-0.28434342|0.22324114|-0.52159125|0.3093143|-0.12714237|-0.48578134|-0.4366741|0.23915693|-0.4497701|0.2592605|0.62877357|-0.12958583|-0.5028581|0.28275487|-0.3256111|-0.19503862|0.063260466|0.16706413|-0.012191832|-0.16411436|-0.21853337|0.3360493|-0.6231532|-0.41093266|0.9239737|-0.09233014|0.098181665|-0.109964296|-0.5634332|-0.5451692|0.34084386|0.72422636|0.31263328|0.61712766|-0.20496456|-0.43236616|-0.37869626|0.0006545745|0.19801465|1.0321387|-0.30023858|0.7223629|-0.56184196|-0.21003306|0.683219|0.6838627|0.12938234|0.06951243|0.6637272|0.38891745|0.4048696|-0.016415253|-0.50275695|-0.11360383|-0.42373323|0.45988142|-0.23383506|0.7689297|-0.2605551|0.18469626|-0.538496|0.3199288|0.0662846|-0.071391314|-0.48795992|0.38659787|0.07088974|-0.22330861|0.25169796|-0.59191585|-0.43014118|0.77866155|0.36329418|0.18981063|0.6922535|-0.74445766|0.085922286|0.816254|0.83122087|0.52808744|0.52401125|0.95001775|-0.34351358|-0.0252347|0.072214246|-0.3643234|-0.55030125|0.7633548|0.8393464|-0.5381911|0.27705777|0.47289377|-0.10672131|0.7513194|-0.53323114|0.65275455|-0.04566437|-0.17079912|-0.7670077|0.23687223
